Basic Set,32,30,30,900,584.276757731229,2.0278771654172596,
High Variability Set,32,30,30,900,524.9096462687787,1.3437052694412972,
Lines Set,32,30,30,900,158.78809836779587,0.39149454633402664,
Dash Set,32,30,30,900,389.26333500927154,1.3021647187485839,
Parenthesis Set,32,30,30,900,529.547566981239,1.1222272564709965,
Tick Set,32,30,30,900,612.527868833789,1.9566068305196267,
Star Set,32,30,30,900,207.8750599928679,0.4032208434908878,
Abstract Shapes Set,32,30,30,900,401.3641423184859,1.5868293782625111,
