Basic Set,32,300,46,6900,391.1162963328222,0.29551845383207254,
High Variability Set,32,300,46,6900,739.5659666287528,0.3320080517612399,
Lines Set,32,300,46,6900,855.5349747977511,0.3256182708876798,
Dash Set,32,300,46,6900,558.0137159771743,0.31234182474870675,
Parenthesis Set,32,300,46,6900,818.2594995301986,0.9609294618350308,
Tick Set,32,300,46,6900,2211.196324229337,0.9884196409385166,
Star Set,32,300,46,6900,747.3567067067445,0.31741611404304265,
Abstract Shapes Set,32,300,46,6900,739.5901000388926,0.7221149467956486,
