HighVar Set - TraSamp 1-8,1,32,10,30,2900,290,2525,260,247,147.61332821846008,147.6243121623993,0.01994633674621582,0.07875967025756836
HighVar Set - TraSamp 1-8,2,32,10,30,2800,280,2558,265,248,261.21751260757446,261.2335147857666,0.03290724754333496,0.13862919807434082
HighVar Set - TraSamp 1-8,3,32,10,30,2700,270,2500,261,241,360.86413979530334,360.87708735466003,0.04488229751586914,0.20342707633972168
HighVar Set - TraSamp 1-8,4,32,10,30,2600,260,2471,252,243,446.3864016532898,446.40938806533813,0.06184124946594238,0.2532949447631836
HighVar Set - TraSamp 1-8,5,32,10,30,2500,250,2360,241,227,520.1690547466278,520.1811134815216,0.06679105758666992,0.31814098358154297
HighVar Set - TraSamp 1-8,6,32,10,30,2400,240,2298,234,224,587.4621872901917,587.4821631908417,0.07878994941711426,0.354053258895874
HighVar Set - TraSamp 1-8,7,32,10,30,2300,230,2210,225,216,644.6163904666901,644.632383108139,0.09374880790710449,0.4109010696411133
HighVar Set - TraSamp 1-8,8,32,10,30,2200,220,2112,215,206,699.1835346221924,699.1954958438873,0.1057577133178711,0.4687469005584717
